cargo_class,distance_km,weather_severity,traffic_density,driver_fatigue_proxy,incidents_on_route,warehouse_load_factor,historical_delay_rate_for_route,time_of_day,day_of_week,delayed,delay_minutes
standard,1751.5047107980286,0.5084790353080261,0.1415813519130542,13.904390767767424,0,0.654279911919142,0.09790752213769671,19,3,0,0.0
pharmaceutical,1116.5229622740112,0.23290183864948166,0.7358116038161786,5.4211576362027625,0,0.5554310402182439,0.21765804859906573,18,1,0,0.0
perishable,987.523765000771,0.8453299756887267,0.6456397197629782,13.167125726994378,0,0.326778990456453,0.38071903544298136,22,5,1,56.00206723581785
standard,1852.9719313223395,0.7271628097401385,0.9712418328803512,5.466628633941853,2,0.5805803233663043,0.3342635080026671,4,1,1,132.7877501733476
pharmaceutical,1453.3947122884413,0.9807611743888516,0.911235363258148,2.8572835023692527,1,0.8705740348013442,0.3907642930959066,21,5,1,98.9861738716981
standard,267.52231932637176,0.15569259775593292,0.2833028631997023,1.668888629557956,2,0.3812416100905049,0.3511079598632264,19,2,1,31.501483170834966
perishable,396.52369933378736,0.22566458305205506,0.02731657272543697,11.977884704457072,2,0.31311197606466823,0.15857693627167913,11,0,0,0.0
standard,1584.8895827319118,0.2117981498815027,0.6553685611117578,0.44936696679109533,0,0.38309192972857187,0.11270341352048516,18,5,0,0.0
standard,1679.910076300911,0.7925397676213367,0.6028873890046725,13.501524236749939,1,0.7808091362537867,0.12368963155570398,4,6,1,81.77711848418878
pharmaceutical,1113.122116726078,0.18690729645011817,0.027428768766446066,5.854676964997678,1,0.8562512471449415,0.12591245841303433,1,2,0,0.0
standard,1131.1876943399466,0.0666598298233061,0.12267752920259267,3.4632409151809997,0,0.33410858891692385,0.07650773819907022,3,2,0,0.0
perishable,1282.2692775603168,0.9985608065856286,0.5847017045359856,8.644245851015075,2,0.9212856324751815,0.36737828254186894,22,1,1,116.44906110578853
perishable,906.275759851147,0.024817211445149145,0.9118272640434919,1.8607818857066085,1,0.7391277531070802,0.22589200625085598,20,5,0,0.0
standard,1376.3882907936127,0.8352440601588657,0.9065002765134069,1.0100380299289806,0,0.6626919439203518,0.08544491921712966,21,6,0,0.0
standard,261.5384522545106,0.3653668415506528,0.15148505461207484,11.588966926733939,0,0.47751432160958784,0.316924562381185,4,6,0,0.0
standard,1924.4945226164034,0.8416154597578153,0.38457394640524956,5.9453908447545745,0,0.5601902203149549,0.16397425623546202,6,3,0,0.0
standard,1512.8019064000973,0.554620491211145,0.04320286435217402,7.255568769463448,0,0.9628812908756834,0.07486312773885681,11,6,0,0.0
standard,1280.7896978175636,0.9016312294863601,0.46927184636292907,2.473744124250908,1,0.9380825035523541,0.11641479517926151,8,3,1,40.035006966273954
standard,666.8280111684874,0.9261929864146267,0.7530834596732057,0.859939423377192,0,0.7378251874512469,0.280142438807224,10,6,0,0.0
standard,363.86320054062185,0.009098181280775997,0.7899727113656114,5.148865857125854,2,0.705237852367494,0.32790220345920934,13,1,1,104.59795868823024
pharmaceutical,848.218779466442,0.07541217599278827,0.49898946659657295,7.086047533321251,0,0.4473812649099328,0.13878684869120905,13,6,0,0.0
perishable,1340.074644119414,0.2503587295708555,0.09586967470821839,10.716028706292391,2,0.967294976496156,0.2519703947887504,6,6,1,119.63569319911741
standard,1285.7339996750663,0.6693154163635017,0.3813639751815664,7.014728003296487,0,0.828774199176332,0.050305395234406615,2,3,0,0.0
perishable,796.1502523778644,0.888272196511506,0.9321019599743644,10.95509824760264,2,0.5675817885547546,0.1474356147124127,22,5,1,186.5694798085521
standard,1245.9084679746031,0.45994195129396276,0.22961255651971468,1.6160589154403942,0,0.8710820619326982,0.113571837644535,2,0,0,0.0
standard,1636.8091763567177,0.6069731162742654,0.3197544499127265,0.8954788086153227,0,0.4483122635868033,0.07679117862728121,3,4,0,0.0
pharmaceutical,101.25530605833379,0.18849985279556114,0.7468271754630709,2.224053498008323,0,0.4492600576819369,0.21936335444363414,21,5,0,0.0
standard,928.7110434640376,0.8049668338816853,0.7335807888859381,10.808169776442199,0,0.8536728641899214,0.2708554301912709,6,3,1,22.58234809082078
perishable,1529.1826955102424,0.9673281113534697,0.9122022880249324,10.63062323174182,0,0.6915155866070075,0.06623172377986378,23,3,1,51.551891998395455
perishable,1114.9817174035857,0.26859893291459747,0.3881186907203754,1.9791492631489804,1,0.6890847019689027,0.09826191271837965,8,2,0,0.0
standard,1320.3783714616864,0.4948259516005463,0.5145987238742912,0.4338412155095166,0,0.7015695791593554,0.3763019125665024,0,5,0,0.0
perishable,1057.518965580417,0.0861161105063738,0.4673924612204776,9.593947106970312,0,0.3880647719114422,0.12808949510883716,3,1,0,0.0
standard,1984.1553621305063,0.5591366564629684,0.9277521710224531,11.973944965401683,0,0.5446913520778213,0.3159957112939027,2,5,0,0.0
perishable,156.51199615362452,0.5027834418466806,0.7693305888246348,10.55750773714255,0,0.7011557688893744,0.3117072482473557,5,3,0,0.0
standard,1007.5374024561357,0.1444364841550776,0.8314417798338483,2.8391857286110946,0,0.4733118986013797,0.16255387583165126,5,6,0,0.0
perishable,228.2622707733095,0.44206621311807504,0.1330982688294109,8.172750561154698,2,0.6528034716678648,0.12144091473631935,23,5,1,53.37946165636661
pharmaceutical,361.5818461214623,0.33410465208656326,0.7918466928681599,10.603120088757576,1,0.6899246667778072,0.13538269376550427,10,1,1,48.01788658256376
standard,796.9247833156106,0.5218308753051893,0.43297876605749697,3.5816018636585536,2,0.9599697148714348,0.24806463844424936,3,2,1,82.12693723423082
standard,353.30317842595025,0.5856543354287992,0.023338682830647106,7.388091219172342,0,0.47204306634085014,0.18340565714698231,3,6,0,0.0
standard,1929.1899736154696,0.008495578607209509,0.06008835274328461,4.402445655632784,0,0.6075501040901284,0.22344787538237976,12,0,0,0.0
standard,1896.2400646140602,0.7610059829495553,0.6779079397348445,3.158055842578296,0,0.9870578473809131,0.3340643691072919,16,4,0,0.0
perishable,705.4138101301774,0.7130142918617408,0.3720124411459699,13.574250574791936,1,0.4307529133525612,0.22580373467871784,10,6,1,49.940026539960634
standard,1297.5080384734752,0.3662863862065222,0.8681155732234804,12.776147445416967,0,0.8460136401532048,0.39833012400846646,2,5,1,61.3375278252961
pharmaceutical,1090.818975157883,0.05293593556881826,0.7342731338758665,6.239348233320818,0,0.4240084689458701,0.28304183133612826,2,0,0,0.0
perishable,1640.3946120057487,0.7549325397850504,0.021680011666961763,1.9148928548956694,0,0.8950326009440652,0.12253668034382233,11,6,0,0.0
standard,1273.5189391430372,0.9551751604781324,0.686888311836002,10.190702246489082,0,0.6415817561456256,0.22483157374314378,14,4,1,43.22747288122381
standard,50.4922862565961,0.2401515960220142,0.19235247273235623,3.5798158217950835,0,0.980513039296967,0.33469620268728256,15,0,0,0.0
standard,1538.1900519389908,0.3235246137370379,0.4225825687039121,2.359249281733323,1,0.4190524772083947,0.12640553721132602,23,6,0,0.0
standard,1506.3538365274303,0.18381288948181496,0.6247352021229627,5.341406248334584,1,0.7815484420215848,0.3052977485252417,7,5,0,0.0
standard,1043.959275854638,0.5769361233448397,0.8727178412956929,7.417897328334347,0,0.7866954752966712,0.0617071619668076,23,4,0,0.0
standard,1810.691997804455,0.15484139464745494,0.4560978883919392,1.3641646174858046,0,0.8032128062755366,0.37992184098998577,13,0,0,0.0
standard,1821.470101096283,0.35619394346137945,0.8084904541911344,8.004450622679371,0,0.370678134633604,0.2821766122950562,23,6,0,0.0
perishable,1071.6277695735746,0.697013013934263,0.7829656628006328,0.21487724667670127,1,0.5019926917572521,0.10689960647055324,5,6,1,58.52323589853251
standard,1235.5770508332484,0.5601159830093484,0.4145385128512583,12.486166848303213,0,0.5366117790725863,0.3560031447824386,4,1,0,0.0
standard,1993.218040253111,0.38646256432793524,0.5009801634329029,12.890383649904132,1,0.5270013256228756,0.07863723831115373,19,4,1,58.016671496694876
standard,632.6994578822641,0.4202496018075419,0.7004850100498131,10.26299082916592,1,0.7725145033002003,0.19207513727617742,18,1,1,43.98121675698053
perishable,683.0036225073809,0.5621108826232295,0.031148434646939727,6.531691720038486,0,0.33838076942970363,0.30793226885980174,6,6,0,0.0
pharmaceutical,406.4091101938179,0.005864727887161303,0.890811413799246,3.5685477878863567,1,0.8110550325896437,0.3780923195771428,0,2,1,54.46834881288269
perishable,1796.9405313578425,0.07850986845360985,0.7698161594376934,10.41756926995955,0,0.6686090621854379,0.17208359339372942,1,5,0,0.0
standard,1501.7523604010692,0.8812580677630116,0.2494158814023304,13.04516082732889,1,0.4210980184170593,0.3406789308371902,7,3,1,72.971539413703
standard,256.0035552969717,0.07787898909129076,0.9811799531889756,2.219471868564154,1,0.45828308293262077,0.11886329018284472,3,2,0,0.0
standard,1964.446334836033,0.7068035962105051,0.17939035258961877,6.521507850167772,1,0.36830622087396764,0.062288629207674265,23,2,0,0.0
standard,1475.3753309141764,0.9200381641090526,0.9140866737044018,4.413662904502994,0,0.621341196670804,0.06006634415239206,14,4,1,31.8475079101556
perishable,1708.5181137297004,0.2706836043017311,0.32447345832311114,4.994385046642739,1,0.7164449822817494,0.28035967192503986,13,4,0,0.0
pharmaceutical,143.8940388877418,0.37049143705951426,0.7631467101641358,5.680608938521055,0,0.7066804344794979,0.1039725570774507,5,2,0,0.0
standard,1034.673791937227,0.5689214058447163,0.4563765932479451,13.325148821198738,0,0.9736575106841052,0.0676135086364044,16,0,0,0.0
standard,1412.2666591177265,0.8817089696385847,0.7364673874500022,3.620920350153311,0,0.507176222403162,0.39186163404107094,5,3,1,59.719738921916225
standard,1108.7458399150905,0.9419055872604202,0.15578304793936626,6.897461747309093,0,0.8334558919220159,0.13470429391538763,11,5,0,0.0
standard,1349.962558113591,0.7395632481112681,0.2695064583864828,13.320824603265065,1,0.8061542801091854,0.21189406904284286,16,1,0,0.0
standard,1644.8544240014214,0.08661976085469403,0.09985782447202562,6.664796463056442,1,0.34292888642855573,0.2645783986919711,7,1,0,0.0
standard,779.9572727723826,0.6691541555348508,0.8651439814378031,12.090393306900348,0,0.9510035537052537,0.10055961281850914,0,6,0,0.0
standard,1704.903917456484,0.41030372187266206,0.2962929877694993,0.8227068405539331,0,0.9519127431920251,0.1750091012410223,4,0,0,0.0
pharmaceutical,367.6864042923169,0.4707009994910616,0.6944762294166634,13.342425858485305,0,0.5774346274965341,0.27669739566896473,9,3,1,47.31990942021396
standard,578.2278073014307,0.04914839034517704,0.8202211977415281,2.6254360583647127,0,0.5923744845040153,0.2739166011161193,21,0,0,0.0
standard,134.52395885828525,0.19106213934635818,0.9014182363793459,13.71909048623798,0,0.8737178507207473,0.34472005805784556,23,1,0,0.0
standard,760.6322821037397,0.7905136075336477,0.10629711531171782,2.4580761136196783,0,0.6465214588303084,0.20309785146416404,3,0,0,0.0
standard,790.8236124070346,0.4539588330478598,0.8930149335126125,6.221123269129638,1,0.8594404889610492,0.36143966894353463,2,4,1,129.31516396683213
standard,1620.2776645541394,0.30166224163114885,0.19725277773071948,4.320602882015623,0,0.3252876183734049,0.28876745743383214,14,1,0,0.0
standard,1323.6048070648292,0.38401907396495816,0.7369020115909616,6.065239895330617,0,0.47518942866641306,0.24673681821551025,4,4,0,0.0
standard,901.6089884035499,0.8543995133256802,0.7288490193646112,3.507346358957357,0,0.36374548963185416,0.09099788912114501,23,5,0,0.0
standard,1321.622258316309,0.7489990174049569,0.008503141740954234,13.514443773986986,1,0.6179386365622667,0.25114636925002626,15,5,1,17.296223492515598
standard,152.92753350559775,0.2723153971810828,0.22062390831025425,4.280149777023284,0,0.8979116111996268,0.2581352062321975,14,6,0,0.0
pharmaceutical,401.5294952358334,0.11750184021237331,0.4919085146648673,9.145848768899121,0,0.6988514204262284,0.31558153400122263,23,5,0,0.0
standard,1272.5483177214223,0.2519982216440717,0.42003470666328213,1.924264854383039,0,0.6642334770189793,0.3016986736192328,20,3,0,0.0
perishable,1300.6652974893393,0.9207564510547337,0.9185734798846096,11.541424787898373,0,0.556274825726927,0.23549306277108423,15,4,1,18.080906006896853
standard,1559.562584479483,0.5815888378497553,0.35974086950252315,7.595111209133187,0,0.34452691370855776,0.2574902099863833,8,0,0,0.0
standard,835.8495301545242,0.5334802087447829,0.9369837148359623,13.712245743438421,0,0.8364867693419016,0.32031994921215123,15,5,1,52.485523918890735
standard,1458.9804884015045,0.5963935996924615,0.4594293183925311,5.927631035668092,1,0.6995362461879235,0.17300409174788037,17,3,1,45.73754235629919
standard,1383.7616484923694,0.36602826574651526,0.9643528966401658,2.7362702496732454,1,0.9516758549864699,0.09723989046018465,15,2,1,15.0
standard,1928.6170878212056,0.8071070203195128,0.7373548100248611,4.84426599217377,1,0.6023756570260619,0.356004783175916,3,5,1,73.14103742093042
standard,469.50394152812436,0.5232862493002498,0.829334591632156,10.31751848530892,0,0.5810497455590597,0.3877565713273168,16,3,1,47.26966304766725
pharmaceutical,1125.775149317647,0.11674790276879554,0.104876888349001,9.227491293942263,0,0.9820428932841319,0.20025669355693315,10,5,0,0.0
standard,1223.440662115415,0.12906512482906296,0.5861414332423678,10.896863706648151,0,0.39881024646168495,0.3966084262471926,23,2,0,0.0
standard,1997.3633756217305,0.5368591465026183,0.1427003598293508,1.0285840908589272,0,0.4766530729236267,0.16294322019179547,14,2,0,0.0
standard,442.3090772249708,0.9365702180708392,0.2976210020509741,8.12516285482701,0,0.6417149508139471,0.07330093293175566,17,5,0,0.0
standard,1070.2751389362197,0.30835212167619874,0.6235654061672681,13.050361478508265,0,0.6664810110661581,0.25036085341606307,23,3,0,0.0
perishable,725.0613500415958,0.8695411688592183,0.7262257046938908,1.5106268727420828,0,0.6841016339757742,0.3538702395914317,23,2,0,0.0
pharmaceutical,1075.4912887290495,0.7640955865788793,0.039183782011250834,1.3206936247817045,0,0.4484769508568851,0.2661186363827378,23,4,0,0.0
standard,502.6507741010566,0.24781244290690685,0.5309437310723647,10.032461103273196,0,0.9487936339196268,0.0532995018852576,21,5,0,0.0
standard,142.84413793360181,0.036340748316242455,0.5653139862898864,4.412554381818826,1,0.7924514679404124,0.05414143849578501,23,4,0,0.0
standard,1166.5026351004933,0.10184726514238274,0.07882799711020116,9.220108945052697,1,0.4809078946917338,0.30352287550254675,3,3,0,0.0
standard,704.9159159286227,0.7284939338474402,0.5006880342007636,7.63538318270504,1,0.5059350991926936,0.34587004849994596,14,2,1,137.12749446034948
perishable,404.78573340944564,0.1996697380406467,0.7138422800498265,13.804933216758679,0,0.9162509256914901,0.13856284819298903,21,0,0,0.0
perishable,681.6743538521658,0.3712709205053938,0.05322728487553097,12.446789837368236,0,0.5662487852421618,0.21454586986690516,1,3,0,0.0
perishable,146.09639282310258,0.5016991660064248,0.760267776323962,9.493018941863964,2,0.689454353099672,0.3863818151706156,6,2,1,182.45905015566655
standard,1903.3623564757015,0.7254681684501628,0.5764265049041368,3.6634447654441074,1,0.3842987450644447,0.21120092926346384,11,5,1,15.0
standard,1183.238434197858,0.11323122325912538,0.8332272082717909,3.6667142701065734,0,0.47621295889051396,0.09753493479280456,16,2,0,0.0
perishable,1638.7989286266984,0.4063664052774615,0.21806257285406994,12.351413207965242,1,0.5916036835086889,0.369078552335159,8,5,0,0.0
standard,875.0804852180743,0.4850729091426954,0.8332736842131184,8.194774913855502,1,0.7592961645102589,0.22330868421805122,9,6,1,65.89112656795747
standard,1811.4636017540622,0.5408270639715397,0.09456097526746798,11.049944948729433,0,0.4961544611349387,0.17050742971710664,1,2,0,0.0
standard,992.470532026894,0.8183606413952167,0.40382969644467137,6.298098891515622,0,0.9655330585834934,0.08410145284210668,6,0,0,0.0
standard,1169.1933782913054,0.1716781950432169,0.19948479152464849,1.443030913121372,0,0.45415200633181985,0.2103939039765264,21,4,0,0.0
perishable,1008.9982611221808,0.8078314518266223,0.8760208322908741,4.657610415354765,1,0.8452348229718936,0.3193854691712165,17,1,1,135.8443212875412
standard,1479.8926769419206,0.6928784276966522,0.7049198163017738,2.2560887200370843,1,0.555219168913636,0.3010145202033284,5,5,1,41.73332052153007
perishable,1154.9793513240215,0.5558708141989593,0.025361777160728183,10.945659429957033,1,0.8833806138032743,0.2238056776083604,18,0,1,55.757719619405464
standard,579.6179009817755,0.6995278704025719,0.00952335561395612,9.807167855199262,0,0.9461739983221411,0.301837371109155,16,1,0,0.0
standard,333.8020860791603,0.4120177389516564,0.2912492544816697,1.2377809134325692,1,0.43091089305316765,0.17276619893341055,22,5,0,0.0
standard,1231.9425583218065,0.13839758596812457,0.1432831142805654,8.699395582666279,0,0.6440339294458509,0.30734387088556847,12,4,0,0.0
perishable,1003.9009250167206,0.6657652402653673,0.6303044775601958,12.237897097927137,0,0.40805611174709355,0.08000695538762546,3,2,0,0.0
